time_s,cube_z_m,finger_half_gap_m,finger_z_m,contacts
1.844000000000000083e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.476000000000000700e-02,6.400000000000000000e+01
1.844999999999999973e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.480000000000000537e-02,6.400000000000000000e+01
1.846000000000000085e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.484000000000000374e-02,6.400000000000000000e+01
1.846999999999999975e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.488000000000000211e-02,6.400000000000000000e+01
1.848000000000000087e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.492000000000000048e-02,6.400000000000000000e+01
1.848999999999999977e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.495999999999999885e-02,6.400000000000000000e+01
1.850000000000000089e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.500000000000001110e-02,6.400000000000000000e+01
1.850999999999999979e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.503999999999999559e-02,6.400000000000000000e+01
1.852000000000000091e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.508000000000000784e-02,6.400000000000000000e+01
1.852999999999999980e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.511999999999999234e-02,6.400000000000000000e+01
1.854000000000000092e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.516000000000000458e-02,6.400000000000000000e+01
1.854999999999999982e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.519999999999998908e-02,6.400000000000000000e+01
1.856000000000000094e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.524000000000000132e-02,6.400000000000000000e+01
1.856999999999999984e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.527999999999999969e-02,6.400000000000000000e+01
1.858000000000000096e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.531999999999999806e-02,6.400000000000000000e+01
1.858999999999999986e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.535999999999999643e-02,6.400000000000000000e+01
1.860000000000000098e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.539999999999999480e-02,6.400000000000000000e+01
1.860999999999999988e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.544000000000000705e-02,6.400000000000000000e+01
1.862000000000000099e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.548000000000000542e-02,6.400000000000000000e+01
1.862999999999999989e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.552000000000000379e-02,6.400000000000000000e+01
1.864000000000000101e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.556000000000000216e-02,6.400000000000000000e+01
1.864999999999999991e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.560000000000000053e-02,6.400000000000000000e+01
1.866000000000000103e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.563999999999999890e-02,6.400000000000000000e+01
1.866999999999999993e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.567999999999999727e-02,6.400000000000000000e+01
1.868000000000000105e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.572000000000000952e-02,6.400000000000000000e+01
1.868999999999999995e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.575999999999999401e-02,6.400000000000000000e+01
1.870000000000000107e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.580000000000000626e-02,6.400000000000000000e+01
1.870999999999999996e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.583999999999999075e-02,6.400000000000000000e+01
1.872000000000000108e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.588000000000000300e-02,6.400000000000000000e+01
1.872999999999999998e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.592000000000000137e-02,6.400000000000000000e+01
1.874000000000000110e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.595999999999999974e-02,6.400000000000000000e+01
1.875000000000000000e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.600000000000001199e-02,6.400000000000000000e+01
1.876000000000000112e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.603999999999999648e-02,6.400000000000000000e+01
1.877000000000000002e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.608000000000000873e-02,6.400000000000000000e+01
1.878000000000000114e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.611999999999999322e-02,6.400000000000000000e+01
1.879000000000000004e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.616000000000000547e-02,6.400000000000000000e+01
1.880000000000000115e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.620000000000000384e-02,6.400000000000000000e+01
1.881000000000000005e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.624000000000000221e-02,6.400000000000000000e+01
1.882000000000000117e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.628000000000001446e-02,6.400000000000000000e+01
1.883000000000000007e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.631999999999999895e-02,6.400000000000000000e+01
1.884000000000000119e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.636000000000001120e-02,6.400000000000000000e+01
1.885000000000000009e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.639999999999999569e-02,6.400000000000000000e+01
1.886000000000000121e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.644000000000000794e-02,6.400000000000000000e+01
1.887000000000000011e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.648000000000000631e-02,6.400000000000000000e+01
1.888000000000000123e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.652000000000000468e-02,6.400000000000000000e+01
1.889000000000000012e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.656000000000000305e-02,6.400000000000000000e+01
1.890000000000000124e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.660000000000000142e-02,6.400000000000000000e+01
1.891000000000000014e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.663999999999999979e-02,6.400000000000000000e+01
1.892000000000000126e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.667999999999999816e-02,6.400000000000000000e+01
1.893000000000000016e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.672000000000001041e-02,6.400000000000000000e+01
1.894000000000000128e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.676000000000000878e-02,6.400000000000000000e+01
1.895000000000000018e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.680000000000000715e-02,6.400000000000000000e+01
1.896000000000000130e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.684000000000000552e-02,6.400000000000000000e+01
1.897000000000000020e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.688000000000000389e-02,6.400000000000000000e+01
1.898000000000000131e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.692000000000001614e-02,6.400000000000000000e+01
1.899000000000000021e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.696000000000000063e-02,6.400000000000000000e+01
1.900000000000000133e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.700000000000001288e-02,6.400000000000000000e+01
1.901000000000000023e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.703999999999999737e-02,6.400000000000000000e+01
1.902000000000000135e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.708000000000000962e-02,6.400000000000000000e+01
1.903000000000000025e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.711999999999999411e-02,6.400000000000000000e+01
1.904000000000000137e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.716000000000000636e-02,6.400000000000000000e+01
1.905000000000000027e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.720000000000000473e-02,6.400000000000000000e+01
1.906000000000000139e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.724000000000000310e-02,6.400000000000000000e+01
1.907000000000000028e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.728000000000000147e-02,6.400000000000000000e+01
1.908000000000000140e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.731999999999999984e-02,6.400000000000000000e+01
1.909000000000000030e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.735999999999999821e-02,6.400000000000000000e+01
1.910000000000000142e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.740000000000001046e-02,6.400000000000000000e+01
1.911000000000000032e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.744000000000000883e-02,6.400000000000000000e+01
1.912000000000000144e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.748000000000000720e-02,6.400000000000000000e+01
1.913000000000000034e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.752000000000000557e-02,6.400000000000000000e+01
1.914000000000000146e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.756000000000000394e-02,6.400000000000000000e+01
1.915000000000000036e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.760000000000000231e-02,6.400000000000000000e+01
1.916000000000000147e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.764000000000001456e-02,6.400000000000000000e+01
1.917000000000000037e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.767999999999999905e-02,6.400000000000000000e+01
1.918000000000000149e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.772000000000001130e-02,6.400000000000000000e+01
1.919000000000000039e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.775999999999999579e-02,6.400000000000000000e+01
1.919999999999999929e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.779999999999999416e-02,6.400000000000000000e+01
1.921000000000000041e+00,1.995292305946350098e-02,2.899999999999999800e-02,7.783999999999999253e-02,6.400000000000000000e+01
1.921999999999999931e+00,1.994949020445346832e-02,2.899999999999999800e-02,7.788000000000000478e-02,6.400000000000000000e+01
1.923000000000000043e+00,1.995318755507469177e-02,2.899999999999999800e-02,7.792000000000000315e-02,6.400000000000000000e+01
1.923999999999999932e+00,1.995706744492053986e-02,2.899999999999999800e-02,7.796000000000000152e-02,6.400000000000000000e+01
1.925000000000000044e+00,1.994937099516391754e-02,2.899999999999999800e-02,7.799999999999999989e-02,6.400000000000000000e+01
1.925999999999999934e+00,1.993995718657970428e-02,2.899999999999999800e-02,7.803999999999999826e-02,6.400000000000000000e+01
1.927000000000000046e+00,1.992930285632610321e-02,2.899999999999999800e-02,7.807999999999999663e-02,6.400000000000000000e+01
1.927999999999999936e+00,1.991371251642704010e-02,2.899999999999999800e-02,7.811999999999999500e-02,6.400000000000000000e+01
1.929000000000000048e+00,1.989849656820297241e-02,2.899999999999999800e-02,7.816000000000000725e-02,6.400000000000000000e+01
1.929999999999999938e+00,1.988385058939456940e-02,2.899999999999999800e-02,7.819999999999999174e-02,6.400000000000000000e+01
1.931000000000000050e+00,1.986977271735668182e-02,2.899999999999999800e-02,7.824000000000000399e-02,6.400000000000000000e+01
1.931999999999999940e+00,1.985625363886356354e-02,2.899999999999999800e-02,7.827999999999998848e-02,6.400000000000000000e+01
1.933000000000000052e+00,1.984328404068946838e-02,2.899999999999999800e-02,7.832000000000000073e-02,6.400000000000000000e+01
1.933999999999999941e+00,1.983085647225379944e-02,2.899999999999999800e-02,7.835999999999999910e-02,6.400000000000000000e+01
1.935000000000000053e+00,1.981895975768566132e-02,2.899999999999999800e-02,7.839999999999999747e-02,6.400000000000000000e+01
1.935999999999999943e+00,1.980758644640445709e-02,2.899999999999999800e-02,7.844000000000000972e-02,6.400000000000000000e+01
1.937000000000000055e+00,1.979672722518444061e-02,2.899999999999999800e-02,7.847999999999999421e-02,6.400000000000000000e+01
1.937999999999999945e+00,1.978637464344501495e-02,2.899999999999999800e-02,7.852000000000000646e-02,6.400000000000000000e+01
1.939000000000000057e+00,1.977652125060558319e-02,2.899999999999999800e-02,7.855999999999999095e-02,6.400000000000000000e+01
1.939999999999999947e+00,1.976715587079524994e-02,2.899999999999999800e-02,7.860000000000000320e-02,6.400000000000000000e+01
1.941000000000000059e+00,1.975827291607856750e-02,2.899999999999999800e-02,7.864000000000000157e-02,6.400000000000000000e+01
1.941999999999999948e+00,1.974986307322978973e-02,2.899999999999999800e-02,7.867999999999999994e-02,6.400000000000000000e+01
1.943000000000000060e+00,1.974192075431346893e-02,2.899999999999999800e-02,7.872000000000001219e-02,6.400000000000000000e+01
1.943999999999999950e+00,1.973443664610385895e-02,2.899999999999999800e-02,7.875999999999999668e-02,6.400000000000000000e+01
1.945000000000000062e+00,1.972740329802036285e-02,2.899999999999999800e-02,7.880000000000000893e-02,6.400000000000000000e+01
1.945999999999999952e+00,1.972081325948238373e-02,2.899999999999999800e-02,7.883999999999999342e-02,6.400000000000000000e+01
1.947000000000000064e+00,1.971465907990932465e-02,2.899999999999999800e-02,7.888000000000000567e-02,6.400000000000000000e+01
1.947999999999999954e+00,1.970893330872058868e-02,2.899999999999999800e-02,7.892000000000000404e-02,6.400000000000000000e+01
1.949000000000000066e+00,1.970363035798072815e-02,2.899999999999999800e-02,7.896000000000000241e-02,6.400000000000000000e+01
1.949999999999999956e+00,1.969874277710914612e-02,2.899999999999999800e-02,7.900000000000000078e-02,6.400000000000000000e+01
1.951000000000000068e+00,1.969426311552524567e-02,2.899999999999999800e-02,7.903999999999999915e-02,6.400000000000000000e+01
1.951999999999999957e+00,1.969018578529357910e-02,2.899999999999999800e-02,7.907999999999999752e-02,6.400000000000000000e+01
1.953000000000000069e+00,1.968650333583354950e-02,2.899999999999999800e-02,7.911999999999999589e-02,6.400000000000000000e+01
1.953999999999999959e+00,1.968320831656455994e-02,2.899999999999999800e-02,7.916000000000000814e-02,6.400000000000000000e+01
1.955000000000000071e+00,1.968029513955116272e-02,2.899999999999999800e-02,7.920000000000000651e-02,6.400000000000000000e+01
1.955999999999999961e+00,1.967775821685791016e-02,2.899999999999999800e-02,7.924000000000000488e-02,6.400000000000000000e+01
1.957000000000000073e+00,1.967559196054935455e-02,2.899999999999999800e-02,7.928000000000000325e-02,6.400000000000000000e+01
1.957999999999999963e+00,1.967378892004489899e-02,2.899999999999999800e-02,7.932000000000000162e-02,6.400000000000000000e+01
1.959000000000000075e+00,1.967234350740909576e-02,2.899999999999999800e-02,7.936000000000001386e-02,6.400000000000000000e+01
1.959999999999999964e+00,1.967125013470649719e-02,2.899999999999999800e-02,7.939999999999999836e-02,6.400000000000000000e+01
1.961000000000000076e+00,1.967050135135650635e-02,2.899999999999999800e-02,7.944000000000001060e-02,6.400000000000000000e+01
1.961999999999999966e+00,1.967009343206882477e-02,2.899999999999999800e-02,7.947999999999999510e-02,6.400000000000000000e+01
1.963000000000000078e+00,1.967002823948860168e-02,2.899999999999999800e-02,7.952000000000000735e-02,6.400000000000000000e+01
1.963999999999999968e+00,1.967030204832553864e-02,2.899999999999999800e-02,7.955999999999999184e-02,6.400000000000000000e+01
1.965000000000000080e+00,1.967089995741844177e-02,2.899999999999999800e-02,7.960000000000000409e-02,6.400000000000000000e+01
1.965999999999999970e+00,1.967181824147701263e-02,2.899999999999999800e-02,7.964000000000000246e-02,6.400000000000000000e+01
1.967000000000000082e+00,1.967304944992065430e-02,2.899999999999999800e-02,7.968000000000000083e-02,6.400000000000000000e+01
1.967999999999999972e+00,1.967458985745906830e-02,2.899999999999999800e-02,7.971999999999999920e-02,6.400000000000000000e+01
1.969000000000000083e+00,1.967893168330192566e-02,2.899999999999999800e-02,7.975999999999999757e-02,6.400000000000000000e+01
1.969999999999999973e+00,1.968341320753097534e-02,2.899999999999999800e-02,7.979999999999999594e-02,6.400000000000000000e+01
1.971000000000000085e+00,1.968783512711524963e-02,2.899999999999999800e-02,7.984000000000000818e-02,6.400000000000000000e+01
